target,image_path
1,D:\mlproject\milk10k\images\ISIC_2462068.jpg
0,D:\mlproject\milk10k\images\ISIC_2463268.jpg
0,D:\mlproject\milk10k\images\ISIC_2464882.jpg
1,D:\mlproject\milk10k\images\ISIC_2464952.jpg
1,D:\mlproject\milk10k\images\ISIC_2465599.jpg
1,D:\mlproject\milk10k\images\ISIC_2465614.jpg
1,D:\mlproject\milk10k\images\ISIC_2467349.jpg
1,D:\mlproject\milk10k\images\ISIC_2467581.jpg
1,D:\mlproject\milk10k\images\ISIC_2469277.jpg
1,D:\mlproject\milk10k\images\ISIC_2470660.jpg
0,D:\mlproject\milk10k\images\ISIC_2471655.jpg
0,D:\mlproject\milk10k\images\ISIC_2471885.jpg
0,D:\mlproject\milk10k\images\ISIC_2472012.jpg
1,D:\mlproject\milk10k\images\ISIC_2473287.jpg
0,D:\mlproject\milk10k\images\ISIC_2473856.jpg
1,D:\mlproject\milk10k\images\ISIC_2475585.jpg
1,D:\mlproject\milk10k\images\ISIC_2475721.jpg
1,D:\mlproject\milk10k\images\ISIC_2475811.jpg
1,D:\mlproject\milk10k\images\ISIC_2478957.jpg
0,D:\mlproject\milk10k\images\ISIC_2481301.jpg
1,D:\mlproject\milk10k\images\ISIC_2481693.jpg
0,D:\mlproject\milk10k\images\ISIC_2482447.jpg
1,D:\mlproject\milk10k\images\ISIC_2482765.jpg
1,D:\mlproject\milk10k\images\ISIC_2484661.jpg
1,D:\mlproject\milk10k\images\ISIC_2485009.jpg
1,D:\mlproject\milk10k\images\ISIC_2485182.jpg
0,D:\mlproject\milk10k\images\ISIC_2485685.jpg
1,D:\mlproject\milk10k\images\ISIC_2488572.jpg
0,D:\mlproject\milk10k\images\ISIC_2489023.jpg
0,D:\mlproject\milk10k\images\ISIC_2490336.jpg
1,D:\mlproject\milk10k\images\ISIC_2490728.jpg
1,D:\mlproject\milk10k\images\ISIC_2492745.jpg
0,D:\mlproject\milk10k\images\ISIC_2494258.jpg
0,D:\mlproject\milk10k\images\ISIC_2495535.jpg
1,D:\mlproject\milk10k\images\ISIC_2495960.jpg
1,D:\mlproject\milk10k\images\ISIC_2496140.jpg
1,D:\mlproject\milk10k\images\ISIC_2496144.jpg
0,D:\mlproject\milk10k\images\ISIC_2498820.jpg
1,D:\mlproject\milk10k\images\ISIC_2500263.jpg
1,D:\mlproject\milk10k\images\ISIC_2501467.jpg
0,D:\mlproject\milk10k\images\ISIC_2501558.jpg
1,D:\mlproject\milk10k\images\ISIC_2501939.jpg
1,D:\mlproject\milk10k\images\ISIC_2502243.jpg
1,D:\mlproject\milk10k\images\ISIC_2504068.jpg
1,D:\mlproject\milk10k\images\ISIC_2505856.jpg
1,D:\mlproject\milk10k\images\ISIC_2506667.jpg
1,D:\mlproject\milk10k\images\ISIC_2508300.jpg
1,D:\mlproject\milk10k\images\ISIC_2508558.jpg
1,D:\mlproject\milk10k\images\ISIC_2508643.jpg
1,D:\mlproject\milk10k\images\ISIC_2508689.jpg
1,D:\mlproject\milk10k\images\ISIC_2510819.jpg
1,D:\mlproject\milk10k\images\ISIC_2511643.jpg
1,D:\mlproject\milk10k\images\ISIC_2512661.jpg
1,D:\mlproject\milk10k\images\ISIC_2513521.jpg
0,D:\mlproject\milk10k\images\ISIC_2514435.jpg
1,D:\mlproject\milk10k\images\ISIC_2514438.jpg
0,D:\mlproject\milk10k\images\ISIC_2515747.jpg
0,D:\mlproject\milk10k\images\ISIC_2515838.jpg
0,D:\mlproject\milk10k\images\ISIC_2516006.jpg
1,D:\mlproject\milk10k\images\ISIC_2517252.jpg
1,D:\mlproject\milk10k\images\ISIC_2521142.jpg
1,D:\mlproject\milk10k\images\ISIC_2522593.jpg
0,D:\mlproject\milk10k\images\ISIC_2523004.jpg
1,D:\mlproject\milk10k\images\ISIC_2524673.jpg
1,D:\mlproject\milk10k\images\ISIC_2525369.jpg
0,D:\mlproject\milk10k\images\ISIC_2525497.jpg
0,D:\mlproject\milk10k\images\ISIC_2525661.jpg
1,D:\mlproject\milk10k\images\ISIC_2526104.jpg
1,D:\mlproject\milk10k\images\ISIC_2526585.jpg
0,D:\mlproject\milk10k\images\ISIC_2527161.jpg
1,D:\mlproject\milk10k\images\ISIC_2530103.jpg
0,D:\mlproject\milk10k\images\ISIC_2531111.jpg
1,D:\mlproject\milk10k\images\ISIC_2531173.jpg
1,D:\mlproject\milk10k\images\ISIC_2533061.jpg
1,D:\mlproject\milk10k\images\ISIC_2533190.jpg
1,D:\mlproject\milk10k\images\ISIC_2533248.jpg
1,D:\mlproject\milk10k\images\ISIC_2533333.jpg
0,D:\mlproject\milk10k\images\ISIC_2533587.jpg
0,D:\mlproject\milk10k\images\ISIC_2538384.jpg
1,D:\mlproject\milk10k\images\ISIC_2538458.jpg
1,D:\mlproject\milk10k\images\ISIC_2538950.jpg
0,D:\mlproject\milk10k\images\ISIC_2539660.jpg
1,D:\mlproject\milk10k\images\ISIC_2542134.jpg
0,D:\mlproject\milk10k\images\ISIC_2543052.jpg
1,D:\mlproject\milk10k\images\ISIC_2546414.jpg
0,D:\mlproject\milk10k\images\ISIC_2546925.jpg
1,D:\mlproject\milk10k\images\ISIC_2547869.jpg
1,D:\mlproject\milk10k\images\ISIC_2548075.jpg
1,D:\mlproject\milk10k\images\ISIC_2550058.jpg
0,D:\mlproject\milk10k\images\ISIC_2552716.jpg
1,D:\mlproject\milk10k\images\ISIC_2553729.jpg
0,D:\mlproject\milk10k\images\ISIC_2553804.jpg
0,D:\mlproject\milk10k\images\ISIC_2554103.jpg
1,D:\mlproject\milk10k\images\ISIC_2556147.jpg
1,D:\mlproject\milk10k\images\ISIC_2556688.jpg
1,D:\mlproject\milk10k\images\ISIC_2556744.jpg
1,D:\mlproject\milk10k\images\ISIC_2557089.jpg
1,D:\mlproject\milk10k\images\ISIC_2557679.jpg
1,D:\mlproject\milk10k\images\ISIC_2561308.jpg
1,D:\mlproject\milk10k\images\ISIC_2561690.jpg
1,D:\mlproject\milk10k\images\ISIC_2563101.jpg
0,D:\mlproject\milk10k\images\ISIC_2564518.jpg
1,D:\mlproject\milk10k\images\ISIC_2564687.jpg
1,D:\mlproject\milk10k\images\ISIC_2565120.jpg
1,D:\mlproject\milk10k\images\ISIC_2565230.jpg
1,D:\mlproject\milk10k\images\ISIC_2565297.jpg
0,D:\mlproject\milk10k\images\ISIC_2566720.jpg
0,D:\mlproject\milk10k\images\ISIC_2567274.jpg
1,D:\mlproject\milk10k\images\ISIC_2567925.jpg
1,D:\mlproject\milk10k\images\ISIC_2567983.jpg
0,D:\mlproject\milk10k\images\ISIC_2568976.jpg
0,D:\mlproject\milk10k\images\ISIC_2569198.jpg
0,D:\mlproject\milk10k\images\ISIC_2571592.jpg
1,D:\mlproject\milk10k\images\ISIC_2571626.jpg
1,D:\mlproject\milk10k\images\ISIC_2573194.jpg
0,D:\mlproject\milk10k\images\ISIC_2577644.jpg
1,D:\mlproject\milk10k\images\ISIC_2578355.jpg
1,D:\mlproject\milk10k\images\ISIC_2579863.jpg
1,D:\mlproject\milk10k\images\ISIC_2580507.jpg
1,D:\mlproject\milk10k\images\ISIC_2580974.jpg
0,D:\mlproject\milk10k\images\ISIC_2581720.jpg
1,D:\mlproject\milk10k\images\ISIC_2583472.jpg
1,D:\mlproject\milk10k\images\ISIC_2584689.jpg
0,D:\mlproject\milk10k\images\ISIC_2585061.jpg
0,D:\mlproject\milk10k\images\ISIC_2585669.jpg
1,D:\mlproject\milk10k\images\ISIC_2586707.jpg
1,D:\mlproject\milk10k\images\ISIC_2586728.jpg
0,D:\mlproject\milk10k\images\ISIC_2588935.jpg
1,D:\mlproject\milk10k\images\ISIC_2590426.jpg
1,D:\mlproject\milk10k\images\ISIC_2590498.jpg
1,D:\mlproject\milk10k\images\ISIC_2590790.jpg
0,D:\mlproject\milk10k\images\ISIC_2591258.jpg
1,D:\mlproject\milk10k\images\ISIC_2591806.jpg
0,D:\mlproject\milk10k\images\ISIC_2592427.jpg
1,D:\mlproject\milk10k\images\ISIC_2593023.jpg
1,D:\mlproject\milk10k\images\ISIC_2593896.jpg
0,D:\mlproject\milk10k\images\ISIC_2594634.jpg
1,D:\mlproject\milk10k\images\ISIC_2595169.jpg
1,D:\mlproject\milk10k\images\ISIC_2597603.jpg
1,D:\mlproject\milk10k\images\ISIC_2598537.jpg
1,D:\mlproject\milk10k\images\ISIC_2598676.jpg
1,D:\mlproject\milk10k\images\ISIC_2600012.jpg
1,D:\mlproject\milk10k\images\ISIC_2601363.jpg
1,D:\mlproject\milk10k\images\ISIC_2601487.jpg
1,D:\mlproject\milk10k\images\ISIC_2601688.jpg
1,D:\mlproject\milk10k\images\ISIC_2603915.jpg
1,D:\mlproject\milk10k\images\ISIC_2604430.jpg
0,D:\mlproject\milk10k\images\ISIC_2604782.jpg
0,D:\mlproject\milk10k\images\ISIC_2605163.jpg
1,D:\mlproject\milk10k\images\ISIC_2608885.jpg
1,D:\mlproject\milk10k\images\ISIC_2608904.jpg
1,D:\mlproject\milk10k\images\ISIC_2611090.jpg
0,D:\mlproject\milk10k\images\ISIC_2611411.jpg
1,D:\mlproject\milk10k\images\ISIC_2611469.jpg
1,D:\mlproject\milk10k\images\ISIC_2612910.jpg
0,D:\mlproject\milk10k\images\ISIC_2613076.jpg
1,D:\mlproject\milk10k\images\ISIC_2613429.jpg
1,D:\mlproject\milk10k\images\ISIC_2614335.jpg
1,D:\mlproject\milk10k\images\ISIC_2614337.jpg
1,D:\mlproject\milk10k\images\ISIC_2614390.jpg
0,D:\mlproject\milk10k\images\ISIC_2615324.jpg
1,D:\mlproject\milk10k\images\ISIC_2616471.jpg
1,D:\mlproject\milk10k\images\ISIC_2616510.jpg
0,D:\mlproject\milk10k\images\ISIC_2617383.jpg
1,D:\mlproject\milk10k\images\ISIC_2618411.jpg
1,D:\mlproject\milk10k\images\ISIC_2620132.jpg
0,D:\mlproject\milk10k\images\ISIC_2620875.jpg
0,D:\mlproject\milk10k\images\ISIC_2621421.jpg
0,D:\mlproject\milk10k\images\ISIC_2621619.jpg
1,D:\mlproject\milk10k\images\ISIC_2621700.jpg
1,D:\mlproject\milk10k\images\ISIC_2624256.jpg
1,D:\mlproject\milk10k\images\ISIC_2625621.jpg
0,D:\mlproject\milk10k\images\ISIC_2626121.jpg
1,D:\mlproject\milk10k\images\ISIC_2627340.jpg
1,D:\mlproject\milk10k\images\ISIC_2627411.jpg
0,D:\mlproject\milk10k\images\ISIC_2628160.jpg
1,D:\mlproject\milk10k\images\ISIC_2628667.jpg
1,D:\mlproject\milk10k\images\ISIC_2631859.jpg
0,D:\mlproject\milk10k\images\ISIC_2633032.jpg
1,D:\mlproject\milk10k\images\ISIC_2633246.jpg
0,D:\mlproject\milk10k\images\ISIC_2639604.jpg
0,D:\mlproject\milk10k\images\ISIC_2640875.jpg
1,D:\mlproject\milk10k\images\ISIC_2641217.jpg
0,D:\mlproject\milk10k\images\ISIC_2641644.jpg
0,D:\mlproject\milk10k\images\ISIC_2642475.jpg
1,D:\mlproject\milk10k\images\ISIC_2642915.jpg
1,D:\mlproject\milk10k\images\ISIC_2645316.jpg
0,D:\mlproject\milk10k\images\ISIC_2645530.jpg
1,D:\mlproject\milk10k\images\ISIC_2645906.jpg
1,D:\mlproject\milk10k\images\ISIC_2646200.jpg
1,D:\mlproject\milk10k\images\ISIC_2647192.jpg
0,D:\mlproject\milk10k\images\ISIC_2648102.jpg
1,D:\mlproject\milk10k\images\ISIC_2649421.jpg
1,D:\mlproject\milk10k\images\ISIC_2650378.jpg
1,D:\mlproject\milk10k\images\ISIC_2650547.jpg
1,D:\mlproject\milk10k\images\ISIC_2651140.jpg
1,D:\mlproject\milk10k\images\ISIC_2654339.jpg
1,D:\mlproject\milk10k\images\ISIC_2655630.jpg
0,D:\mlproject\milk10k\images\ISIC_2655730.jpg
1,D:\mlproject\milk10k\images\ISIC_2657415.jpg
1,D:\mlproject\milk10k\images\ISIC_2658100.jpg
1,D:\mlproject\milk10k\images\ISIC_2659768.jpg
1,D:\mlproject\milk10k\images\ISIC_2664046.jpg
1,D:\mlproject\milk10k\images\ISIC_2665761.jpg
1,D:\mlproject\milk10k\images\ISIC_2666138.jpg
1,D:\mlproject\milk10k\images\ISIC_2667471.jpg
0,D:\mlproject\milk10k\images\ISIC_2668215.jpg
1,D:\mlproject\milk10k\images\ISIC_2668584.jpg
0,D:\mlproject\milk10k\images\ISIC_2668675.jpg
1,D:\mlproject\milk10k\images\ISIC_2668678.jpg
1,D:\mlproject\milk10k\images\ISIC_2668760.jpg
1,D:\mlproject\milk10k\images\ISIC_2669811.jpg
1,D:\mlproject\milk10k\images\ISIC_2670452.jpg
1,D:\mlproject\milk10k\images\ISIC_2671356.jpg
1,D:\mlproject\milk10k\images\ISIC_2671519.jpg
0,D:\mlproject\milk10k\images\ISIC_2673443.jpg
0,D:\mlproject\milk10k\images\ISIC_2675122.jpg
0,D:\mlproject\milk10k\images\ISIC_2677713.jpg
1,D:\mlproject\milk10k\images\ISIC_2683683.jpg
1,D:\mlproject\milk10k\images\ISIC_2683795.jpg
0,D:\mlproject\milk10k\images\ISIC_2684838.jpg
1,D:\mlproject\milk10k\images\ISIC_2685248.jpg
0,D:\mlproject\milk10k\images\ISIC_2686432.jpg
1,D:\mlproject\milk10k\images\ISIC_2687321.jpg
1,D:\mlproject\milk10k\images\ISIC_2689111.jpg
1,D:\mlproject\milk10k\images\ISIC_2689339.jpg
1,D:\mlproject\milk10k\images\ISIC_2689375.jpg
1,D:\mlproject\milk10k\images\ISIC_2689544.jpg
0,D:\mlproject\milk10k\images\ISIC_2695360.jpg
1,D:\mlproject\milk10k\images\ISIC_2695703.jpg
1,D:\mlproject\milk10k\images\ISIC_2696043.jpg
0,D:\mlproject\milk10k\images\ISIC_2696566.jpg
1,D:\mlproject\milk10k\images\ISIC_2698174.jpg
1,D:\mlproject\milk10k\images\ISIC_2700220.jpg
1,D:\mlproject\milk10k\images\ISIC_2700916.jpg
0,D:\mlproject\milk10k\images\ISIC_2701902.jpg
0,D:\mlproject\milk10k\images\ISIC_2701980.jpg
0,D:\mlproject\milk10k\images\ISIC_2702984.jpg
1,D:\mlproject\milk10k\images\ISIC_2704222.jpg
1,D:\mlproject\milk10k\images\ISIC_2704661.jpg
1,D:\mlproject\milk10k\images\ISIC_2704901.jpg
1,D:\mlproject\milk10k\images\ISIC_2705888.jpg
0,D:\mlproject\milk10k\images\ISIC_2706078.jpg
1,D:\mlproject\milk10k\images\ISIC_2706513.jpg
1,D:\mlproject\milk10k\images\ISIC_2708075.jpg
0,D:\mlproject\milk10k\images\ISIC_2708483.jpg
1,D:\mlproject\milk10k\images\ISIC_2709383.jpg
0,D:\mlproject\milk10k\images\ISIC_2710214.jpg
1,D:\mlproject\milk10k\images\ISIC_2710427.jpg
1,D:\mlproject\milk10k\images\ISIC_2711142.jpg
1,D:\mlproject\milk10k\images\ISIC_2712633.jpg
1,D:\mlproject\milk10k\images\ISIC_2712947.jpg
0,D:\mlproject\milk10k\images\ISIC_2713587.jpg
1,D:\mlproject\milk10k\images\ISIC_2714655.jpg
0,D:\mlproject\milk10k\images\ISIC_2716264.jpg
1,D:\mlproject\milk10k\images\ISIC_2716370.jpg
1,D:\mlproject\milk10k\images\ISIC_2716900.jpg
0,D:\mlproject\milk10k\images\ISIC_2718301.jpg
0,D:\mlproject\milk10k\images\ISIC_2721277.jpg
0,D:\mlproject\milk10k\images\ISIC_2721569.jpg
1,D:\mlproject\milk10k\images\ISIC_2722338.jpg
1,D:\mlproject\milk10k\images\ISIC_2724480.jpg
1,D:\mlproject\milk10k\images\ISIC_2725046.jpg
1,D:\mlproject\milk10k\images\ISIC_2726721.jpg
1,D:\mlproject\milk10k\images\ISIC_2729094.jpg
1,D:\mlproject\milk10k\images\ISIC_2729538.jpg
1,D:\mlproject\milk10k\images\ISIC_2730868.jpg
1,D:\mlproject\milk10k\images\ISIC_2731321.jpg
1,D:\mlproject\milk10k\images\ISIC_2731701.jpg
1,D:\mlproject\milk10k\images\ISIC_2733086.jpg
0,D:\mlproject\milk10k\images\ISIC_2733266.jpg
1,D:\mlproject\milk10k\images\ISIC_2733454.jpg
1,D:\mlproject\milk10k\images\ISIC_2734876.jpg
0,D:\mlproject\milk10k\images\ISIC_2735511.jpg
1,D:\mlproject\milk10k\images\ISIC_2735653.jpg
1,D:\mlproject\milk10k\images\ISIC_2736195.jpg
1,D:\mlproject\milk10k\images\ISIC_2736440.jpg
0,D:\mlproject\milk10k\images\ISIC_2738904.jpg
1,D:\mlproject\milk10k\images\ISIC_2738967.jpg
1,D:\mlproject\milk10k\images\ISIC_2740122.jpg
1,D:\mlproject\milk10k\images\ISIC_2740604.jpg
1,D:\mlproject\milk10k\images\ISIC_2741027.jpg
1,D:\mlproject\milk10k\images\ISIC_2741156.jpg
1,D:\mlproject\milk10k\images\ISIC_2744921.jpg
1,D:\mlproject\milk10k\images\ISIC_2744993.jpg
0,D:\mlproject\milk10k\images\ISIC_2745537.jpg
1,D:\mlproject\milk10k\images\ISIC_2745631.jpg
0,D:\mlproject\milk10k\images\ISIC_2747022.jpg
1,D:\mlproject\milk10k\images\ISIC_2747596.jpg
1,D:\mlproject\milk10k\images\ISIC_2747605.jpg
1,D:\mlproject\milk10k\images\ISIC_2748624.jpg
0,D:\mlproject\milk10k\images\ISIC_2749853.jpg
1,D:\mlproject\milk10k\images\ISIC_2750525.jpg
1,D:\mlproject\milk10k\images\ISIC_2751556.jpg
1,D:\mlproject\milk10k\images\ISIC_2752768.jpg
0,D:\mlproject\milk10k\images\ISIC_2752952.jpg
1,D:\mlproject\milk10k\images\ISIC_2753361.jpg
1,D:\mlproject\milk10k\images\ISIC_2753382.jpg
0,D:\mlproject\milk10k\images\ISIC_2754763.jpg
1,D:\mlproject\milk10k\images\ISIC_2754845.jpg
1,D:\mlproject\milk10k\images\ISIC_2755460.jpg
0,D:\mlproject\milk10k\images\ISIC_2755934.jpg
0,D:\mlproject\milk10k\images\ISIC_2756327.jpg
1,D:\mlproject\milk10k\images\ISIC_2756867.jpg
1,D:\mlproject\milk10k\images\ISIC_2758033.jpg
1,D:\mlproject\milk10k\images\ISIC_2758349.jpg
1,D:\mlproject\milk10k\images\ISIC_2759533.jpg
1,D:\mlproject\milk10k\images\ISIC_2760612.jpg
0,D:\mlproject\milk10k\images\ISIC_2762745.jpg
1,D:\mlproject\milk10k\images\ISIC_2763588.jpg
1,D:\mlproject\milk10k\images\ISIC_2764511.jpg
0,D:\mlproject\milk10k\images\ISIC_2765997.jpg
0,D:\mlproject\milk10k\images\ISIC_2766210.jpg
1,D:\mlproject\milk10k\images\ISIC_2767026.jpg
1,D:\mlproject\milk10k\images\ISIC_2768555.jpg
0,D:\mlproject\milk10k\images\ISIC_2768681.jpg
0,D:\mlproject\milk10k\images\ISIC_2769033.jpg
1,D:\mlproject\milk10k\images\ISIC_2770352.jpg
1,D:\mlproject\milk10k\images\ISIC_2770547.jpg
1,D:\mlproject\milk10k\images\ISIC_2770868.jpg
0,D:\mlproject\milk10k\images\ISIC_2771215.jpg
1,D:\mlproject\milk10k\images\ISIC_2772004.jpg
1,D:\mlproject\milk10k\images\ISIC_2772400.jpg
1,D:\mlproject\milk10k\images\ISIC_2772998.jpg
1,D:\mlproject\milk10k\images\ISIC_2774941.jpg
0,D:\mlproject\milk10k\images\ISIC_2775534.jpg
1,D:\mlproject\milk10k\images\ISIC_2775686.jpg
0,D:\mlproject\milk10k\images\ISIC_2777762.jpg
0,D:\mlproject\milk10k\images\ISIC_2778083.jpg
0,D:\mlproject\milk10k\images\ISIC_2779297.jpg
1,D:\mlproject\milk10k\images\ISIC_2781687.jpg
1,D:\mlproject\milk10k\images\ISIC_2783831.jpg
1,D:\mlproject\milk10k\images\ISIC_2784330.jpg
1,D:\mlproject\milk10k\images\ISIC_2785273.jpg
1,D:\mlproject\milk10k\images\ISIC_2786202.jpg
1,D:\mlproject\milk10k\images\ISIC_2787372.jpg
1,D:\mlproject\milk10k\images\ISIC_2788480.jpg
1,D:\mlproject\milk10k\images\ISIC_2790154.jpg
1,D:\mlproject\milk10k\images\ISIC_2791059.jpg
1,D:\mlproject\milk10k\images\ISIC_2793180.jpg
0,D:\mlproject\milk10k\images\ISIC_2794417.jpg
0,D:\mlproject\milk10k\images\ISIC_2794614.jpg
0,D:\mlproject\milk10k\images\ISIC_2795308.jpg
1,D:\mlproject\milk10k\images\ISIC_2796590.jpg
0,D:\mlproject\milk10k\images\ISIC_2796878.jpg
0,D:\mlproject\milk10k\images\ISIC_2799124.jpg
1,D:\mlproject\milk10k\images\ISIC_2799788.jpg
1,D:\mlproject\milk10k\images\ISIC_2800738.jpg
1,D:\mlproject\milk10k\images\ISIC_2801800.jpg
1,D:\mlproject\milk10k\images\ISIC_2802992.jpg
1,D:\mlproject\milk10k\images\ISIC_2803954.jpg
0,D:\mlproject\milk10k\images\ISIC_2804242.jpg
1,D:\mlproject\milk10k\images\ISIC_2806062.jpg
1,D:\mlproject\milk10k\images\ISIC_2808502.jpg
1,D:\mlproject\milk10k\images\ISIC_2809795.jpg
0,D:\mlproject\milk10k\images\ISIC_2811259.jpg
0,D:\mlproject\milk10k\images\ISIC_2812513.jpg
1,D:\mlproject\milk10k\images\ISIC_2817890.jpg
1,D:\mlproject\milk10k\images\ISIC_2818418.jpg
1,D:\mlproject\milk10k\images\ISIC_2818434.jpg
1,D:\mlproject\milk10k\images\ISIC_2821063.jpg
0,D:\mlproject\milk10k\images\ISIC_2822341.jpg
1,D:\mlproject\milk10k\images\ISIC_2822468.jpg
0,D:\mlproject\milk10k\images\ISIC_2823934.jpg
1,D:\mlproject\milk10k\images\ISIC_2824759.jpg
1,D:\mlproject\milk10k\images\ISIC_2825735.jpg
1,D:\mlproject\milk10k\images\ISIC_2826779.jpg
1,D:\mlproject\milk10k\images\ISIC_2826846.jpg
1,D:\mlproject\milk10k\images\ISIC_2827093.jpg
1,D:\mlproject\milk10k\images\ISIC_2827872.jpg
1,D:\mlproject\milk10k\images\ISIC_2827957.jpg
1,D:\mlproject\milk10k\images\ISIC_2828400.jpg
0,D:\mlproject\milk10k\images\ISIC_2832798.jpg
1,D:\mlproject\milk10k\images\ISIC_2832853.jpg
1,D:\mlproject\milk10k\images\ISIC_2833179.jpg
1,D:\mlproject\milk10k\images\ISIC_2833803.jpg
1,D:\mlproject\milk10k\images\ISIC_2834466.jpg
0,D:\mlproject\milk10k\images\ISIC_2835239.jpg
0,D:\mlproject\milk10k\images\ISIC_2835261.jpg
0,D:\mlproject\milk10k\images\ISIC_2837403.jpg
1,D:\mlproject\milk10k\images\ISIC_2838288.jpg
0,D:\mlproject\milk10k\images\ISIC_2839422.jpg
1,D:\mlproject\milk10k\images\ISIC_2839614.jpg
1,D:\mlproject\milk10k\images\ISIC_2840695.jpg
0,D:\mlproject\milk10k\images\ISIC_2841434.jpg
1,D:\mlproject\milk10k\images\ISIC_2842565.jpg
1,D:\mlproject\milk10k\images\ISIC_2843665.jpg
1,D:\mlproject\milk10k\images\ISIC_2845349.jpg
1,D:\mlproject\milk10k\images\ISIC_2845706.jpg
0,D:\mlproject\milk10k\images\ISIC_2846004.jpg
1,D:\mlproject\milk10k\images\ISIC_2846074.jpg
1,D:\mlproject\milk10k\images\ISIC_2846120.jpg
0,D:\mlproject\milk10k\images\ISIC_2846167.jpg
0,D:\mlproject\milk10k\images\ISIC_2846740.jpg
1,D:\mlproject\milk10k\images\ISIC_2847750.jpg
1,D:\mlproject\milk10k\images\ISIC_2848199.jpg
0,D:\mlproject\milk10k\images\ISIC_2848487.jpg
1,D:\mlproject\milk10k\images\ISIC_2851104.jpg
1,D:\mlproject\milk10k\images\ISIC_2851725.jpg
1,D:\mlproject\milk10k\images\ISIC_2852852.jpg
1,D:\mlproject\milk10k\images\ISIC_2854469.jpg
0,D:\mlproject\milk10k\images\ISIC_2855242.jpg
1,D:\mlproject\milk10k\images\ISIC_2855373.jpg
1,D:\mlproject\milk10k\images\ISIC_2855847.jpg
1,D:\mlproject\milk10k\images\ISIC_2857248.jpg
1,D:\mlproject\milk10k\images\ISIC_2861255.jpg
0,D:\mlproject\milk10k\images\ISIC_2861892.jpg
1,D:\mlproject\milk10k\images\ISIC_2864613.jpg
0,D:\mlproject\milk10k\images\ISIC_2866672.jpg
1,D:\mlproject\milk10k\images\ISIC_2866719.jpg
1,D:\mlproject\milk10k\images\ISIC_2867998.jpg
1,D:\mlproject\milk10k\images\ISIC_2868713.jpg
0,D:\mlproject\milk10k\images\ISIC_2868801.jpg
0,D:\mlproject\milk10k\images\ISIC_2868896.jpg
1,D:\mlproject\milk10k\images\ISIC_2869457.jpg
1,D:\mlproject\milk10k\images\ISIC_2869678.jpg
1,D:\mlproject\milk10k\images\ISIC_2869987.jpg
0,D:\mlproject\milk10k\images\ISIC_2870164.jpg
1,D:\mlproject\milk10k\images\ISIC_2872052.jpg
1,D:\mlproject\milk10k\images\ISIC_2873444.jpg
0,D:\mlproject\milk10k\images\ISIC_2873569.jpg
1,D:\mlproject\milk10k\images\ISIC_2873988.jpg
1,D:\mlproject\milk10k\images\ISIC_2874145.jpg
0,D:\mlproject\milk10k\images\ISIC_2876063.jpg
1,D:\mlproject\milk10k\images\ISIC_2877008.jpg
0,D:\mlproject\milk10k\images\ISIC_2877235.jpg
1,D:\mlproject\milk10k\images\ISIC_2877846.jpg
1,D:\mlproject\milk10k\images\ISIC_2878962.jpg
1,D:\mlproject\milk10k\images\ISIC_2879057.jpg
1,D:\mlproject\milk10k\images\ISIC_2880667.jpg
1,D:\mlproject\milk10k\images\ISIC_2882147.jpg
1,D:\mlproject\milk10k\images\ISIC_2883712.jpg
1,D:\mlproject\milk10k\images\ISIC_2883948.jpg
1,D:\mlproject\milk10k\images\ISIC_2886088.jpg
0,D:\mlproject\milk10k\images\ISIC_2886495.jpg
1,D:\mlproject\milk10k\images\ISIC_2887419.jpg
0,D:\mlproject\milk10k\images\ISIC_2888616.jpg
1,D:\mlproject\milk10k\images\ISIC_2889500.jpg
1,D:\mlproject\milk10k\images\ISIC_2891101.jpg
1,D:\mlproject\milk10k\images\ISIC_2891509.jpg
1,D:\mlproject\milk10k\images\ISIC_2891524.jpg
1,D:\mlproject\milk10k\images\ISIC_2891584.jpg
0,D:\mlproject\milk10k\images\ISIC_2891861.jpg
0,D:\mlproject\milk10k\images\ISIC_2892335.jpg
0,D:\mlproject\milk10k\images\ISIC_2893311.jpg
0,D:\mlproject\milk10k\images\ISIC_2894216.jpg
1,D:\mlproject\milk10k\images\ISIC_2895427.jpg
1,D:\mlproject\milk10k\images\ISIC_2896896.jpg
1,D:\mlproject\milk10k\images\ISIC_2897284.jpg
0,D:\mlproject\milk10k\images\ISIC_2897696.jpg
1,D:\mlproject\milk10k\images\ISIC_2900527.jpg
1,D:\mlproject\milk10k\images\ISIC_2900622.jpg
1,D:\mlproject\milk10k\images\ISIC_2900811.jpg
1,D:\mlproject\milk10k\images\ISIC_2902367.jpg
0,D:\mlproject\milk10k\images\ISIC_2903716.jpg
1,D:\mlproject\milk10k\images\ISIC_2903873.jpg
0,D:\mlproject\milk10k\images\ISIC_2903895.jpg
1,D:\mlproject\milk10k\images\ISIC_2905836.jpg
1,D:\mlproject\milk10k\images\ISIC_2906273.jpg
1,D:\mlproject\milk10k\images\ISIC_2906597.jpg
0,D:\mlproject\milk10k\images\ISIC_2907125.jpg
1,D:\mlproject\milk10k\images\ISIC_2907780.jpg
1,D:\mlproject\milk10k\images\ISIC_2909896.jpg
1,D:\mlproject\milk10k\images\ISIC_2911472.jpg
1,D:\mlproject\milk10k\images\ISIC_2911796.jpg
0,D:\mlproject\milk10k\images\ISIC_2912041.jpg
